"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.83735515610623e-07,-1.29982415288662,0.188,0.361,0.0104739663566014,"6","OSBPL3"
5.85928588357426e-07,-0.640784971596527,0.58,0.692,0.0105133166608973,"6","SHTN1"
5.89448818919995e-07,-0.697188284503029,0.525,0.659,0.0105764801578815,"6","IGHG1"
5.92203828871775e-07,-1.33538758296159,0.193,0.359,0.0106259133014463,"6","RASGEF1B"
5.94494474753957e-07,0.474141908549051,0.812,0.68,0.0106670143605103,"6","VEGFB"
5.9533548420413e-07,-0.549181021232516,0.669,0.78,0.0106821045930747,"6","PNPLA2"
5.99111798929518e-07,1.29647705909526,0.215,0.1,0.0107498630081923,"6","MARK1"
5.99623236676098e-07,1.15475186847859,0.254,0.126,0.0107590397356792,"6","OXCT1"
6.55637225935615e-07,1.00072350986496,0.32,0.174,0.0117640987449627,"6","WDR19"
6.57028899504651e-07,-0.337436042127799,0.967,0.979,0.0117890695438119,"6","GLUL"
6.5810016411248e-07,-1.88468054938059,0.088,0.242,0.0118082912446702,"6","C16orf54"
6.58595682342855e-07,-1.09227039395591,0.188,0.376,0.0118171823282778,"6","IRF7"
6.60254030010375e-07,1.02749658928383,0.309,0.17,0.0118469380604762,"6","SDK1"
6.62709025016442e-07,-1.64668593382932,0.088,0.252,0.01189098803587,"6","HAVCR2"
6.65039695082661e-07,1.02547757250993,0.287,0.153,0.0119328072488682,"6","TSPYL4"
6.66740827162509e-07,-0.856967214259752,0.409,0.546,0.0119633306617769,"6","MFSD12"
6.67600610095208e-07,-0.872572353587089,0.315,0.482,0.0119787577469383,"6","HMGA1"
6.69107178684501e-07,0.80384712831189,0.425,0.263,0.012005790107136,"6","SYDE1"
6.72153010169884e-07,-0.542008692267573,0.735,0.802,0.0120604414614782,"6","CCDC88A"
6.7743430770942e-07,1.33279608617713,0.16,0.063,0.0121552037832301,"6","WT1"
6.82447982747154e-07,0.848083953895639,0.354,0.2,0.0122451641544322,"6","KIAA1211"
6.90614382627019e-07,-1.44937076803427,0.11,0.28,0.0123916938674766,"6","CD86"
6.93455546237077e-07,-1.45143304520092,0.133,0.302,0.0124426728661319,"6","NFAM1"
7.02271706980388e-07,-1.20469686887733,0.155,0.326,0.0126008612383491,"6","EDNRB"
7.04556301005049e-07,0.462844589407757,0.807,0.681,0.0126418537089336,"6","UBA2"
7.07016314759508e-07,-1.03767714769998,0.243,0.421,0.0126859937357298,"6","CXCL16"
7.0756676189097e-07,-0.919397611157722,0.365,0.521,0.0126958704086097,"6","ALCAM"
7.16749526756482e-07,1.43002848592101,0.166,0.067,0.0128606367585916,"6","ITGB1BP2"
7.37887989030175e-07,0.771294873845079,0.387,0.227,0.0132399241871684,"6","CCDC149"
7.39972551050699e-07,-0.461991335485005,0.751,0.824,0.0132773274835027,"6","ZEB2"
7.43123507029679e-07,0.739908654891351,0.519,0.365,0.0133338650866335,"6","MAP3K5"
7.46530869230214e-07,0.851886454001198,0.403,0.242,0.0133950033865977,"6","CADPS2"
7.46646970570099e-07,-0.838183215483943,0.309,0.507,0.0133970865929393,"6","SCARF1"
7.48737305205963e-07,-0.761488555069106,0.425,0.583,0.0134345934673106,"6","RALGDS"
7.53855878538497e-07,0.691387400846785,0.58,0.403,0.0135264360286163,"6","PXK"
7.64135688926254e-07,0.744103495015025,0.442,0.277,0.0137108866664038,"6","PLEKHG3"
7.91677331728078e-07,0.677410774041908,0.641,0.499,0.0142050663631969,"6","ZNF532"
7.96822495174733e-07,-0.454536724355339,0.751,0.849,0.0142973860309202,"6","SERP1"
8.01261204916959e-07,0.685202871226715,0.613,0.44,0.014377029799825,"6","SPIRE1"
8.05528899364649e-07,-0.565561224966767,0.729,0.801,0.0144536050412999,"6","PLSCR1"
8.24596988568804e-07,-1.04194951525108,0.215,0.395,0.0147957437658901,"6","LLGL2"
8.26220031423722e-07,0.712326207764582,0.558,0.403,0.0148248660238358,"6","DAG1"
8.42424072535148e-07,-1.54012822564393,0.099,0.265,0.0151156151334982,"6","CLEC12A"
8.47045243239464e-07,-0.983289553648801,0.304,0.475,0.0151985327994457,"6","IER5"
8.54360986288089e-07,-0.7029375600626,0.425,0.601,0.0153297991769672,"6","SKAP1"
9.02238749761848e-07,-1.06609535961728,0.171,0.354,0.0161888698869768,"6","TRIM14"
9.03993133389043e-07,-1.02383314634902,0.199,0.383,0.0162203487923996,"6","RCAN3"
9.06360944156766e-07,-1.07866163760928,0.193,0.379,0.0162628344210049,"6","RASGRP1"
9.12911457973474e-07,0.43800450829489,0.674,0.475,0.016380370290418,"6","IGFBP5"
9.2867388034378e-07,-1.01884473373525,0.298,0.463,0.0166631954350084,"6","PRKCD"
9.30529227699878e-07,0.62945357354059,0.608,0.471,0.0166964859326189,"6","BIN1"
9.43335482686453e-07,-1.32549857723193,0.133,0.297,0.016926268565843,"6","FERMT3"
9.4786382910369e-07,0.47886810058859,0.79,0.663,0.0170075206856075,"6","CUX1"
9.50895322568972e-07,-1.26876532396747,0.188,0.363,0.0170619147728551,"6","CCL19"
9.60111765937115e-07,-1.27378920022819,0.166,0.334,0.0172272854162097,"6","SH3TC1"
9.65430362796083e-07,0.780480735373348,0.431,0.267,0.0173227169996501,"6","ADGRA3"
9.65779701246139e-07,0.825204197487435,0.459,0.318,0.0173289851794595,"6","URB1"
9.89750159272436e-07,-1.15804803856317,0.193,0.369,0.0177590871078253,"6","G0S2"
9.900810760231e-07,1.06115266718722,0.282,0.147,0.0177650247470825,"6","CEP295"
9.92169036115838e-07,0.808089468852909,0.486,0.324,0.0178024890150265,"6","SPSB1"
9.97657657471406e-07,1.40697510377534,0.166,0.068,0.0179009713480094,"6","KCNH2"
1.00071209681097e-06,1.26161140401601,0.171,0.071,0.0179557771530793,"6","GNAL"
1.00296475964148e-06,-1.29249938082988,0.171,0.336,0.0179961966822471,"6","DUSP6"
1.0438992680161e-06,0.684759334166026,0.47,0.297,0.0187306845660129,"6","ZNF462"
1.05361823009364e-06,0.977903896851208,0.26,0.128,0.0189050719025702,"6","ZHX3"
1.06590241009262e-06,-0.852408124784135,0.392,0.548,0.0191254869442919,"6","RAMP2"
1.07466075859182e-06,1.61862171257045,0.122,0.042,0.0192826379914131,"6","STAC2"
1.09648521450042e-06,1.1244230931858,0.204,0.092,0.0196742342037811,"6","KIAA1755"
1.11092648747037e-06,-1.88357663055615,0.072,0.223,0.0199333539646808,"6","SLC16A5"
1.11394727825092e-06,0.514938312180109,0.63,0.453,0.0199875560136562,"6","EPS15"
1.11694014270774e-06,0.264898799984048,0.989,0.968,0.020041256980605,"6","C1R"
1.11869820740338e-06,-0.913653096061838,0.304,0.471,0.0200728019354388,"6","ANXA3"
1.11957324134996e-06,0.378659510682256,0.851,0.743,0.0200885026695424,"6","PJA2"
1.14965070804322e-06,1.68174592072202,0.122,0.042,0.0206281826544196,"6","SYPL2"
1.16158082914788e-06,-0.491568755816836,0.707,0.792,0.0208422448174004,"6","TGFB1"
1.18603893330319e-06,-1.66738583265308,0.088,0.245,0.0212810965802591,"6","HK2"
1.18715633684107e-06,-0.875865029024142,0.304,0.48,0.0213011461519393,"6","ACSL5"
1.19000221963334e-06,0.932920572937277,0.309,0.168,0.021352209826881,"6","PLA2R1"
1.20042571068565e-06,1.46709710881169,0.116,0.039,0.0215392385268327,"6","TSPAN10"
1.2147920848148e-06,-0.847732266140448,0.354,0.522,0.0217970143778319,"6","RNF44"
1.2193770785919e-06,-1.16814857840561,0.238,0.399,0.0218792829211745,"6","SLCO3A1"
1.22614699900418e-06,-1.48576220524193,0.116,0.277,0.0220007556031321,"6","LY86"
1.24118189956506e-06,-0.742550460050842,0.392,0.563,0.0222705268238958,"6","HEG1"
1.24878438670306e-06,1.50317293126134,0.133,0.048,0.022406938250613,"6","ANO4"
1.29929287095844e-06,-0.991891530543231,0.249,0.43,0.0233132119836073,"6","NLRP1"
1.29990332562124e-06,-2.02748480602276,0.061,0.206,0.0233241653716219,"6","DNASE2B"
1.30015729083425e-06,0.48555095987586,0.834,0.699,0.0233287222694389,"6","HSPA1B"
1.3120852604682e-06,-0.777616160411563,0.425,0.579,0.023542745828581,"6","CD93"
1.32262839091015e-06,0.669752321673383,0.536,0.362,0.0237319212181008,"6","SHC2"
1.32303323132881e-06,0.291016049307951,0.994,0.949,0.0237391852697329,"6","PPP2CB"
1.32679864238682e-06,-0.836920934973085,0.392,0.563,0.0238067480403467,"6","THBD"
1.35650383722592e-06,-1.15768232850012,0.21,0.378,0.0243397483513446,"6","ERBB3"
1.36983112544362e-06,-1.12304467874891,0.122,0.295,0.0245788798838349,"6","ST14"
1.39952825215339e-06,-0.857836633999467,0.337,0.514,0.0251117354283883,"6","IL6R"
1.40479785255948e-06,-1.11830804046522,0.724,0.795,0.0252062878684748,"6","IGHA1"
1.40567244010641e-06,0.996548930506596,0.298,0.164,0.0252219805928293,"6","NXPH3"
1.42143853950773e-06,0.42657467422524,0.84,0.744,0.0255048717143872,"6","LAMA5"
1.42969429631417e-06,0.614128508230831,0.702,0.553,0.0256530047587651,"6","RFTN1"
1.45698201569007e-06,1.02241580201032,0.204,0.091,0.026142628307527,"6","TMEM117"
1.48639948503655e-06,-1.15282400386284,0.287,0.448,0.0266704659600109,"6","HIST1H1B"
1.4934074931083e-06,-0.918806601695709,0.265,0.438,0.0267962106488421,"6","FGD3"
1.52851876686498e-06,0.669974043390116,0.602,0.458,0.0274262122338584,"6","TNRC6A"
1.55876093720376e-06,-1.41683516339147,0.133,0.296,0.027968847496247,"6","AQP9"
1.60057434648974e-06,-0.544558215048712,0.641,0.765,0.0287191054990655,"6","CDH5"
1.61737696883932e-06,-0.799298804441879,0.37,0.539,0.0290205949518839,"6","BIRC3"
1.6326592775742e-06,0.322157326819278,0.967,0.928,0.0292948054175139,"6","CAPZB"
1.64058942419376e-06,-1.03758780662349,0.215,0.386,0.0294370960383086,"6","GIMAP1"
1.67655542318936e-06,0.428266935932295,0.845,0.752,0.0300824339582866,"6","TIA1"
1.76566266011134e-06,0.441995919796687,0.845,0.71,0.0316812851103777,"6","VDAC3"
1.77366823000688e-06,-2.23612551909176,0.044,0.183,0.0318249290510134,"6","MMP9"
1.78384942614067e-06,0.696335394695269,0.481,0.321,0.0320076102532421,"6","AAK1"
1.79243253263491e-06,-1.16180072020591,0.188,0.359,0.0321616169330683,"6","MACROD2"
1.81380484750492e-06,-1.0576892033974,0.254,0.415,0.0325451003787808,"6","MGLL"
1.82015305700825e-06,0.302919519271601,0.934,0.922,0.0326590063018991,"6","NUCKS1"
1.8432657913913e-06,1.08748075144305,0.227,0.108,0.0330737180949341,"6","RSPO1"
1.87052913457947e-06,-1.81019582152755,0.077,0.225,0.0335629042617595,"6","HLA-DQB2"
1.88109027936192e-06,-0.542177547561988,0.663,0.765,0.0337524028825909,"6","ALDH2"
1.9233635327576e-06,-0.413053815630376,0.812,0.841,0.0345109118682696,"6","RAP1A"
1.956272648822e-06,0.748725509233609,0.403,0.252,0.0351014001378131,"6","SOCS2"
1.95670275511547e-06,0.87652255491869,0.298,0.159,0.0351091175350368,"6","ZNF793"
1.96386302951549e-06,1.12667854746452,0.215,0.102,0.0352375943385964,"6","POMGNT2"
2.05836412703799e-06,-0.864181885137977,0.254,0.436,0.0369332275314427,"6","PSD4"
2.07091278768837e-06,-1.10164981160975,0.199,0.368,0.0371583881494923,"6","SERPINB9"
2.09368129516731e-06,-0.73467236543795,0.315,0.491,0.037566923479187,"6","SLC38A6"
2.10450381452532e-06,0.725197239321161,0.448,0.288,0.0377611119440278,"6","PTS"
2.11344610257028e-06,0.583283327686834,0.602,0.424,0.0379215634184186,"6","SOCS5"
2.12137031932002e-06,-0.846387776180495,0.387,0.536,0.0380637476395591,"6","IFI44"
2.19089912968016e-06,-0.648189715894577,0.519,0.675,0.0393113030838512,"6","COLGALT1"
2.20418633439264e-06,1.02578545974639,0.188,0.081,0.0395497153980072,"6","FGD1"
2.23033829577462e-06,0.420476759202911,0.829,0.716,0.0400189600410841,"6","ATP5F1A"
2.3175308237633e-06,1.64742810868744,0.105,0.034,0.041583455570785,"6","ELFN1"
2.32160545097172e-06,-0.667791094461035,0.514,0.667,0.0416565666067856,"6","MAST4"
2.32352890617789e-06,-0.305926623597268,0.961,0.971,0.0416910791635498,"6","WSB1"
2.32988266807655e-06,1.43003196028113,0.133,0.05,0.0418050847132975,"6","ERC2"
2.39035306959616e-06,-0.927313687226018,0.254,0.423,0.0428901051277639,"6","MYO1G"
2.39949292068021e-06,-1.20646261697066,0.155,0.321,0.043054101475765,"6","PTGER4"
2.4125947008096e-06,1.35373281586465,0.16,0.067,0.0432891867166267,"6","HAX1"
2.44901852814178e-06,0.483647153392446,0.79,0.71,0.0439427394504479,"6","GOLGA4"
2.45485380871784e-06,-0.705253273774159,0.481,0.619,0.0440474418898242,"6","CCL2"
2.48589315773549e-06,-0.648917994906786,0.486,0.63,0.044604380929248,"6","TNS3"
2.49561750699676e-06,-1.0808705899318,0.26,0.418,0.0447788649280429,"6","PAPSS2"
2.52074937049562e-06,0.267021179454952,0.967,0.945,0.0452298059548029,"6","ATN1"
2.52363391834164e-06,0.658764010903214,0.519,0.351,0.045281563396804,"6","TOM1L2"
2.53254517492326e-06,1.20121576491517,0.215,0.104,0.045441458073648,"6","CFAP300"
2.5355348165201e-06,0.990340628060681,0.309,0.175,0.0454951012128202,"6","TLCD5"
2.55874217089197e-06,-0.339524469366255,0.895,0.931,0.0459115107723146,"6","STAT1"
2.57606558310571e-06,1.01160849416535,0.32,0.189,0.0462223447576658,"6","PDGFC"
2.68693163965611e-06,-1.76047198483552,0.072,0.216,0.0482116144103496,"6","FAAH2"
2.72666337405511e-06,-1.8506664869963,0.066,0.209,0.0489245209206708,"6","RARRES1"
2.7320476620476e-06,-0.436618085362703,0.801,0.835,0.0490211312001201,"6","EHBP1L1"
2.75381791189384e-06,0.441335876788194,0.807,0.701,0.0494117547931112,"6","FOXO3"
2.80831932335333e-06,1.07776014046648,0.227,0.111,0.0503896736189288,"6","CACNB2"
2.81903798879915e-06,-0.95700608751377,0.287,0.446,0.0505819986330232,"6","SERPINB1"
2.89732398760887e-06,0.480128215610444,0.762,0.612,0.051986684309666,"6","SFT2D2"
2.9275111734362e-06,0.668107511600834,0.624,0.476,0.0525283329849657,"6","TEAD1"
2.93844850691504e-06,0.653239952232738,0.492,0.329,0.0527245815595765,"6","TRANK1"
2.95845890980479e-06,-1.00968530925886,0.199,0.375,0.0530836282186274,"6","SORL1"
2.99874398692562e-06,-0.912181918261535,0.282,0.453,0.0538064633574064,"6","LYN"
3.06079606633404e-06,0.757915942540122,0.398,0.245,0.0549198638182316,"6","GJC1"
3.0828481815016e-06,-0.476390908423455,0.702,0.799,0.0553155449206832,"6","PPP1R9B"
3.0918069153169e-06,-0.895233765827816,0.304,0.482,0.0554762914815312,"6","PAG1"
3.1939597705776e-06,-1.06014325683617,0.232,0.397,0.057309220163474,"6","TBX4"
3.20516921398388e-06,0.826163318586663,0.387,0.238,0.0575103512065127,"6","GPC1"
3.20985344415546e-06,0.524118820225602,0.674,0.503,0.0575944003484815,"6","TANC1"
3.21599570903994e-06,-1.25944998863672,0.182,0.34,0.0577046110073037,"6","CRTAC1"
3.22513048699411e-06,1.04674994363236,0.249,0.129,0.0578685163281353,"6","SYT11"
3.2359981518821e-06,1.34226116143674,0.144,0.057,0.0580635148392205,"6","GLT1D1"
3.24786134793215e-06,-0.38740506822654,0.873,0.878,0.0582763761659466,"6","HIST1H1E"
3.2581353658351e-06,1.12290095378118,0.21,0.099,0.0584607228691792,"6","PYGO1"
3.2916823723964e-06,-0.87249022480193,0.304,0.466,0.0590626568079086,"6","PLK3"
3.34076815244074e-06,0.805265744992919,0.37,0.228,0.0599434029592441,"6","ADCY3"
3.35706525028576e-06,0.765886732958087,0.475,0.328,0.0602358217858774,"6","OAT"
3.39576878281087e-06,-1.07828997251823,0.21,0.378,0.0609302792699754,"6","MARC2"
3.47510585415909e-06,0.345587630315516,0.845,0.737,0.0623538243411766,"6","MATR3"
3.49997063522196e-06,1.14970577073757,0.249,0.13,0.0627999731077877,"6","RTN4RL1"
3.50604472784748e-06,0.870813522698504,0.315,0.175,0.0629089605517673,"6","DZIP1"
3.53130611872605e-06,0.866823772250845,0.436,0.3,0.0633622256883015,"6","RHOBTB1"
3.54905350527512e-06,0.508344105762871,0.669,0.512,0.0636806670451515,"6","TSPYL1"
3.59526511021931e-06,0.741556305742376,0.398,0.247,0.0645098418726651,"6","SNED1"
3.60956904432395e-06,0.553308151571633,0.729,0.627,0.0647664973623046,"6","NENF"
3.64057834133678e-06,0.722196801696815,0.514,0.357,0.0653228971786058,"6","IDH3A"
3.6520321906898e-06,-1.10178648342665,0.155,0.32,0.0655284135975471,"6","LYL1"
3.7320266318595e-06,-0.791459918437333,0.359,0.513,0.0669637538554551,"6","MID1IP1"
3.76933886212716e-06,0.458918707916974,0.718,0.564,0.0676332472031477,"6","FEM1B"
3.80011179899134e-06,0.477244888155024,0.845,0.76,0.0681854060093015,"6","JUNB"
3.84088216698207e-06,0.619977860810868,0.519,0.344,0.0689169487221593,"6","BTBD3"
3.85501671870665e-06,-0.501483974534675,0.707,0.787,0.0691705649837533,"6","HDGF"
3.87922128501369e-06,-0.795759576832625,0.254,0.424,0.0696048675170006,"6","PHF11"
3.88120464266696e-06,1.03428236417678,0.238,0.121,0.0696404549033732,"6","GPX8"
3.88305650451483e-06,0.443465327109729,0.762,0.598,0.0696736828605096,"6","TM9SF2"
3.88616403687008e-06,0.723704915470504,0.431,0.275,0.0697294413135599,"6","NACC2"
3.90144233448912e-06,-1.4131924385538,0.122,0.271,0.0700035798077383,"6","LAT2"
3.93651225984456e-06,1.26391207813086,0.149,0.061,0.070632839478391,"6","KLHDC9"
3.94417949332819e-06,-1.80065198041389,0.072,0.214,0.0707704126487877,"6","SLC7A11"
3.9670770919758e-06,-1.11825935348313,0.193,0.354,0.0711812642613217,"6","TMC5"
4.14806740167383e-06,0.565617564165163,0.586,0.422,0.0744287733882336,"6","DENND2A"
4.16546939356793e-06,-1.57741506405777,0.331,0.473,0.0747410173287894,"6","IGHJ6"
4.21486350583276e-06,-0.871629938949243,0.304,0.47,0.0756272958851571,"6","TRPV2"
4.23077643631051e-06,0.3656864535991,0.923,0.844,0.0759128215967194,"6","RAB7A"
4.29887601242678e-06,0.753597550762898,0.486,0.348,0.0771347322909737,"6","TMEM98"
4.30067647112732e-06,-1.27778649258047,0.166,0.322,0.0771670379214375,"6","SPN"
4.33032022478783e-06,-1.11179381933495,0.16,0.317,0.077698935793368,"6","PDE3B"
4.38450035186225e-06,0.754247486964373,0.425,0.275,0.0786710898134643,"6","MOSPD1"
4.51382789077756e-06,1.35234291444856,0.166,0.072,0.0809916138442218,"6","RNF157"
4.62105335538038e-06,0.645579264633307,0.481,0.316,0.0829155603555902,"6","SLC25A4"
4.62726174381956e-06,-0.523009991996474,0.669,0.754,0.0830269574693544,"6","VASP"
4.64499939820072e-06,-1.02075653818176,0.254,0.408,0.0833452242019155,"6","ETV5"
4.71372090353095e-06,0.695318189240218,0.464,0.304,0.0845782941720558,"6","ACO1"
4.7451506123517e-06,0.568487457823158,0.58,0.45,0.0851422374374265,"6","TSPYL2"
4.74709027759769e-06,0.624439144832795,0.525,0.364,0.0851770408509353,"6","CREB3"
4.75893733686078e-06,-0.473511264301643,0.691,0.775,0.085389612635293,"6","TUT7"
4.82624437053923e-06,-0.508480728113094,0.586,0.718,0.0865973027405855,"6","CSGALNACT2"
4.94547815777176e-06,-0.954273597017165,0.193,0.366,0.0887367145848987,"6","VAV1"
4.95583213087917e-06,-1.30468791632769,0.127,0.281,0.0889224959243649,"6","ADRB2"
4.96387966425511e-06,0.609583173306784,0.475,0.311,0.0890668928157295,"6","SETBP1"
4.96953934486547e-06,-0.810990875836284,0.365,0.517,0.0891684444649211,"6","BLOC1S2"
5.03078275699618e-06,1.24646812402978,0.171,0.075,0.0902673350087824,"6","FZD3"
5.20997199902309e-06,1.36079902753342,0.188,0.088,0.0934825275784712,"6","CHDH"
5.29171455810417e-06,0.850074094900362,0.287,0.156,0.0949492343160631,"6","LRCH2"
5.2999162733255e-06,-1.07447540920934,0.232,0.388,0.0950963976922795,"6","CRACR2B"
5.31455039570973e-06,0.804854330388998,0.403,0.26,0.0953589777502197,"6","STK36"
5.40903507598652e-06,0.325056640076881,0.851,0.775,0.097054316368426,"6","LAMB2"
5.49981768938315e-06,0.666304915597995,0.508,0.364,0.0986832288006019,"6","LRCH1"
5.53907749625872e-06,-1.79052370368611,0.066,0.204,0.0993876675153702,"6","DCSTAMP"
5.58631314014963e-06,0.912590711053007,0.304,0.174,0.100235216673705,"6","PHF13"
5.63013778059643e-06,0.841969169027485,0.398,0.256,0.101021562197242,"6","ZFYVE9"
5.70403800936177e-06,0.554592196042571,0.635,0.457,0.102347554001978,"6","ZNF496"
5.71657120128412e-06,-1.30946534519138,0.116,0.27,0.102572437064641,"6","ICAM3"
5.75288073431117e-06,-0.628043535013224,0.497,0.637,0.103223939015745,"6","TFPI"
5.79113518826458e-06,0.403695260869564,0.84,0.707,0.103910338683031,"6","RBM6"
5.79712448581067e-06,-0.880665284758056,0.287,0.448,0.104017804648901,"6","PTPN13"
5.87452200339349e-06,1.20999742403495,0.166,0.072,0.105406548306889,"6","ZSCAN31"
5.8821325025798e-06,-1.24711024731426,0.155,0.313,0.105543103493789,"6","CTSE"
5.89430633621938e-06,-1.02576265126448,0.138,0.295,0.105761538590784,"6","PHACTR1"
5.97514388051469e-06,-1.72572498350586,0.028,0.151,0.107212006648075,"6","DNAAF4"
6.03964103579196e-06,-0.908685425638002,0.282,0.437,0.108369279105215,"6","ABCA8"
6.22272497076781e-06,-1.29484708349712,0.177,0.325,0.111654354150487,"6","GALNT10"
6.25042358636341e-06,-0.700842178484673,0.403,0.555,0.112151350410119,"6","TC2N"
6.30162516398327e-06,0.50207414220948,0.718,0.632,0.113070060317352,"6","DVL3"
6.30222237938212e-06,-0.450599118895795,0.696,0.812,0.113080776153253,"6","TRIM22"
6.37442106462566e-06,0.686644658140779,0.431,0.278,0.114376237162578,"6","OTUD7B"
6.37862651894315e-06,-1.3157550957288,0.16,0.309,0.114451695629397,"6","IRX2"
6.40279476414054e-06,-0.856659449939223,0.254,0.419,0.114885346452974,"6","TBXAS1"
6.47611717917424e-06,-0.805393334582135,0.331,0.506,0.116200970545923,"6","IL17RA"
6.53579813803093e-06,0.974922570135171,0.265,0.143,0.117271825990689,"6","FAM124A"
6.55217783170559e-06,1.21725825908133,0.182,0.085,0.117565726834293,"6","CDH3"
6.58590974602722e-06,0.450859451623527,0.729,0.567,0.118170978572966,"6","TUBB6"
6.60627378380419e-06,0.559127186584578,0.674,0.518,0.118536370502799,"6","ITGAV"
6.65719972461758e-06,-0.987121355198271,0.249,0.405,0.119450134658813,"6","SH2B3"
6.7575113488437e-06,-1.79812707503178,0.044,0.176,0.121250026132303,"6","CTSW"
6.78522263619523e-06,0.690685386752475,0.403,0.25,0.121747249761251,"6","SGCB"
6.93741910528098e-06,-1.14732532690829,0.182,0.343,0.124478111006057,"6","FLVCR2"
6.96177727218136e-06,-0.743979144182922,0.414,0.555,0.12491516959475,"6","PPP1CA"
7.03455994806679e-06,-0.504706809782729,0.58,0.705,0.126221109148162,"6","YWHAH"
7.05673220263252e-06,0.702229193913367,0.381,0.235,0.126618945911835,"6","TP53BP1"
7.07715460410794e-06,0.776279015046767,0.431,0.286,0.126985385061509,"6","L3MBTL4"
7.09238340782819e-06,-0.940103224788974,0.232,0.4,0.127258635486661,"6","FRMD4B"
7.20183950049627e-06,0.641141008745787,0.508,0.377,0.129222606157404,"6","GOT2"
7.20637019569842e-06,0.578944740568541,0.63,0.475,0.129303900421417,"6","DCTN2"
7.35332788621149e-06,0.726041869665328,0.359,0.218,0.131940762262293,"6","C11orf74"
7.36203336884564e-06,-0.342317396076656,0.873,0.921,0.132096964737197,"6","ENO1"
7.39523859336767e-06,-1.40458490138551,0.105,0.252,0.132692766080796,"6","TNNC1"
7.42451897486733e-06,-0.666960339603375,0.392,0.553,0.133218143966045,"6","RHOG"
7.4436700306847e-06,-0.45500980595924,0.696,0.811,0.133561771360576,"6","IFNAR1"
7.49805721573368e-06,1.41210697617534,0.155,0.067,0.134537640621909,"6","ASPHD2"
7.65750916930878e-06,1.2588260999419,0.182,0.084,0.137398687024907,"6","GCAT"
7.79687887889187e-06,0.609072859481473,0.53,0.384,0.139899397723957,"6","RTL8C"
7.8806866314611e-06,-1.42610703305355,0.094,0.242,0.141403160228307,"6","MCTP2"
7.96657988628616e-06,0.932627821797024,0.271,0.148,0.142944342899633,"6","MEGF8"
8.01029542614846e-06,-1.15733608451416,0.193,0.345,0.143728730831382,"6","VGLL3"
8.07542721376668e-06,0.483919580335806,0.796,0.695,0.144897390496616,"6","KIF1B"
8.11818843479748e-06,-0.792460677784464,0.249,0.425,0.145664655085571,"6","CCDC88C"
8.1786815982424e-06,-0.972895625668185,0.227,0.389,0.146750083917263,"6","NKG7"
8.32818243479343e-06,-0.479672806991309,0.657,0.738,0.149432577427498,"6","AP2S1"
8.36319985618419e-06,1.07916669980342,0.171,0.077,0.150060895019513,"6","HOXA6"
8.3955908576165e-06,-0.991516843763034,0.238,0.396,0.150642086758213,"6","CLEC10A"
8.43124258296649e-06,-0.774526595771049,0.343,0.499,0.151281785666168,"6","IFNAR2"
8.4605338012974e-06,-1.05149816842224,0.155,0.318,0.151807357996679,"6","CST7"
8.57425913565987e-06,-0.547163031493437,0.514,0.665,0.153847931671145,"6","DIAPH1"
8.69868069008691e-06,1.01735593961735,0.26,0.142,0.156080427622229,"6","INTU"
8.71699097289562e-06,-0.374577909045631,0.812,0.865,0.156408969026666,"6","VWF"
8.76869661465524e-06,0.684260307785256,0.475,0.338,0.157336723356759,"6","UNC45A"
8.82826772409516e-06,1.49045160114601,0.105,0.036,0.15840560777344,"6","KLHL4"
8.88429922989076e-06,-1.01976273426871,0.227,0.386,0.15941098108193,"6","KITLG"
9.01421915657181e-06,-0.658046248104294,0.547,0.661,0.161742134326368,"6","CD55"
9.14021323174281e-06,0.854760921321093,0.398,0.267,0.164002846017161,"6","PGM2"
9.15581255214292e-06,0.291502833669966,0.983,0.927,0.1642827446231,"6","ITGB1"
9.16353423533628e-06,-0.981099044951975,0.238,0.391,0.164421294784639,"6","FBLN2"
9.21532895592411e-06,0.377673983270867,0.84,0.746,0.165350647456146,"6","ILRUN"
9.4526047459769e-06,0.51266021931113,0.652,0.522,0.169608086957063,"6","EMD"
9.46895443412303e-06,-0.537287811906101,0.63,0.723,0.16990144941147,"6","SLC44A2"
9.52659371924695e-06,0.54312672898622,0.646,0.5,0.170935671104448,"6","TMEM9"
9.55200313900417e-06,0.74357100745413,0.331,0.189,0.171391592323152,"6","LCLAT1"
9.63628835203399e-06,-1.78153583511299,0.061,0.193,0.172903921900546,"6","LILRB3"
9.77724906028413e-06,-1.72707483957479,0.066,0.201,0.175433179888678,"6","SLC17A9"
9.89048688275478e-06,-0.971442782182379,0.276,0.425,0.177465006137269,"6","PLEKHB2"
9.92016207000081e-06,-0.839665025523854,0.282,0.441,0.177997468022025,"6","PDE7A"
1.00312039165681e-05,-0.97107522975442,0.243,0.403,0.179989891874982,"6","IL16"
1.01257032714058e-05,0.6315632896119,0.536,0.389,0.181685493798834,"6","TM7SF3"
1.02266561247331e-05,-1.04939378550393,0.16,0.316,0.183496890846087,"6","EVI2B"
1.02860825539612e-05,-1.52368568956673,0.066,0.202,0.184563179265726,"6","FOXA1"
1.03734302079323e-05,-0.426572555901485,0.773,0.798,0.186130458220928,"6","AKR1A1"
